,name,latitude,longitude,city,region,cuisine,url,stars,min_price_EUR,max_price_EUR
269,Lasai,-22.95401,-43.195570000000004,Rio de Janeiro - 22271,Rio de Janeiro,Modern,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/lasai,1,64.94409964142051,75.95157415691551
270,Oteque,-22.95747,-43.194424,Rio de Janeiro - 22271,Rio de Janeiro,Modern,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oteque,1,75.95157415691551,75.95157415691551
271,Mee,-22.96764,-43.17925,Rio de Janeiro - 22021,Rio de Janeiro,Asian influences,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/mee,1,26.417938837188007,85.85830122086102
272,Cipriani,-22.96755,-43.17901,Rio de Janeiro - 22021,Rio de Janeiro,Italian,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/cipriani,1,48.43288786817801,92.46278593015802
273,Jun Sakamoto,-23.56318,-46.67737,São Paulo - 05413,Sao Paulo,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/jun-sakamoto,1,36.32466590113351,80.35456396311352
274,Maní,-23.56621,-46.67974,São Paulo - 05415,Sao Paulo,Creative,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/mani,1,27.298536798427605,103.47026044565303
275,Evvai,-23.567078,-46.679146,São Paulo - 05415,Sao Paulo,Modern,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/evvai,1,26.417938837188007,58.33961493212351
276,Picchi,-23.565063000000002,-46.666767,São Paulo - 01426,Sao Paulo,Italian,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/picchi,1,34.12317099803451,92.46278593015802
277,Kosushi,-23.58522,-46.6809,São Paulo - 04538,Sao Paulo,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kosushi,1,17.611959224792002,41.82840315888101
278,Ryo Gastronomia,-23.58132,-46.6767,São Paulo - 04531,Sao Paulo,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/ryo-gastronomia,1,33.02242354648501,57.238867480574015
279,Tangará Jean-Georges,-23.634005,-46.72428,São Paulo - 05706,Sao Paulo,Modern,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tangara-jean-georges,1,41.16795468795131,114.47773496114803
280,Kinoshita,-23.59159,-46.671459999999996,São Paulo - 04509,Sao Paulo,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kinoshita,1,38.52616080423251,79.25381651156401
281,Kan Suke,-23.5684,-46.649359999999994,São Paulo - 01401,Sao Paulo,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kan-suke,1,26.417938837188007,70.88813587978781
282,Huto,-23.60882,-46.6598,São Paulo - 04080,Sao Paulo,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/huto,1,39.626908255782006,64.94409964142051
283,Stay,37.513003999999995,127.10257,Seoul,South Korea,French contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/stay,1,45.417238894512145,156.61116860176602
284,Lee Jong Kuk 104,37.592903,126.99728400000001,Seoul,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/lee-jong-kuk-104,1,117.45837645132451,391.5279215044151
285,Hansikgonggan,37.577705,126.98852,Seoul,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/hansikgonggan,1,46.98335058052981,93.96670116105962
286,Dining in Space,37.57761,126.98845,Seoul,South Korea,French contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dining-in-space,1,58.729188225662256,117.45837645132451
287,Exquisine,37.521046000000005,127.04973600000001,Seoul,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/exquisine,1,39.152792150441506,78.30558430088301
288,Dosa,37.52445,127.04441000000001,Seoul,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dosa511871,1,39.152792150441506,101.79725959114792
289,Joo Ok,37.52252,127.04396000000001,Seoul,South Korea,Korean contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/joo-ok,1,49846.56321541147,99693.12643082294
290,Balwoo Gongyang,37.573890000000006,126.98318,Seoul,South Korea,Temple cuisine,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/balwoo-gongyang,1,27189.03448113353,86098.60919025617
291,Muoki,37.518963,127.04217,Seoul,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/muoki,1,46.98335058052981,97.88198037610377
292,L'Amitié,37.522675,127.032646,Seoul,South Korea,French,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/l-amitie,1,49846.56321541147,135945.17240566766
293,Yu Yuan,37.57045,126.97533999999999,Seoul,South Korea,Chinese,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/yu-yuan,1,46.98335058052981,211.42507761238414
294,Bicena,37.5384,127.00135,Seoul,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/bicena,1,54.81390901061811,148.78061017167772
295,Mosu,37.536415000000005,126.99933999999999,Seoul,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/mosu,1,187.93340232211924,187.93340232211924
296,Poom,37.54903,126.98341,Seoul,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/poom,1,63.310064907263914,180.88589973503977
297,Soigné,37.49816,127.00200000000001,Seoul,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/soigne,1,50.89862979557396,113.54309723628037
298,Table for Four,37.497690000000006,126.99441999999999,Seoul,South Korea,European contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/table-for-four,1,39.152792150441506,78.30558430088301
299,Zero Complex,37.494170000000004,126.9948,Seoul,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/zero-complex,1,54.81390901061811,101.79725959114792
300,Jin Jin,37.55777,126.91323999999999,Seoul,South Korea,Chinese,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/jin-jin,1,14.486533095663358,58.729188225662256
301,Gotgan,37.52212,126.92022,Seoul,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/gotgan,1,117.45837645132451,234.91675290264902
302,Hill Street Tai Hwa Pork Noodle,1.3052,103.8624,Singapore,Singapore,Street food,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/hill-street-tai-hwa-pork-noodle,1,3.333575573158316,6.667151146316632
303,Putien (Kitchener Road),1.30969,103.8573,Singapore,Singapore,Fujian,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/putien-kitchener-road,1,20.001453438949895,33.33575573158316
304,Chef Kang's,1.304735,103.84955,Singapore,Singapore,Cantonese,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/chef-kang-s,1,53.33720917053306,80.00581375579958
305,Garibaldi,1.296564,103.855,Singapore,Singapore,Italian,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/garibaldi,1,26.001889470634865,152.01104613601922
306,Summer Pavilion,1.291284,103.8603,Singapore,Singapore,Cantonese,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/summer-pavilion,1,38.66947664863647,133.34302292633265
307,Shinji (Bras Basah Road),1.2959028000000001,103.8539,Singapore,Singapore,Sushi,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shinji-bras-basah-road,1,50.00363359737474,333.35755731583157
308,The Song of India,1.310767,103.8353,Singapore,Singapore,Indian,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/the-song-of-india,1,24.001744126739876,99.34055208011782
309,Lei Garden,1.295228,103.8521,Singapore,Singapore,Cantonese,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/lei-garden501509,1,20.001453438949895,60.004360316849684
310,Jaan,1.2931840000000001,103.8529,Singapore,Singapore,French contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/jaan,1,65.338081233903,178.67965072128573
311,Labyrinth,1.2899688,103.8562,Singapore,Singapore,Innovative,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/labyrinth,1,52.00377894126973,118.67529040443605
312,Cut,1.2853268,103.8607,Singapore,Singapore,Steakhouse,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/cut,1,66.67151146316633,233.3502901210821
313,Alma,1.309123,103.834,Singapore,Singapore,European contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/alma,1,26.001889470634865,131.34287758243764
314,Béni,1.3023790000000002,103.8366,Singapore,Singapore,French contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/beni,1,58.67093008758636,172.0124995749691
315,Crystal Jade Golden Palace,1.303244,103.8353,Singapore,Singapore,Chinese,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/crystal-jade-golden-palace,1,33.33575573158316,100.00726719474947
316,Imperial Treasure Fine Teochew Cuisine (Orchard),1.3032448,103.8349,Singapore,Singapore,Chinese,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/imperial-treasure-fine-teochew-cuisine-orchard,1,20.001453438949895,118.67529040443605
317,Saint Pierre,1.2857809999999998,103.8538,Singapore,Singapore,French contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/saint-pierre,1,45.336627794953095,172.0124995749691
318,Sushi Ichi,1.305105,103.8324,Singapore,Singapore,Sushi,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/sushi-ichi,1,66.67151146316633,286.68749929161515
319,Sushi Kimura,1.3063718999999998,103.829475,Singapore,Singapore,Sushi,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/sushi-kimura,1,80.00581375579958,266.6860458526653
320,Iggy's,1.305986,103.8294,Singapore,Singapore,European contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/iggy-s,1,70.00508703632464,156.67805193844086
321,Braci,1.287212,103.84949,Singapore,Singapore,Italian contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/braci,1,36.669331304741476,133.34302292633265
322,Jiang-Nan Chun,1.304937,103.8288,Singapore,Singapore,Cantonese,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/jiang-nan-chun,1,33.33575573158316,120.00872063369937
323,Shinji (Tanglin Road),1.305821,103.8257,Singapore,Singapore,Sushi,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shinji-tanglin-road,1,83.33938932895789,400.0290687789979
324,Corner House,1.315121,103.8154,Singapore,Singapore,Innovative,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/corner-house,1,52.00377894126973,178.67965072128573
325,Summer Palace,1.3043848,103.825,Singapore,Singapore,Cantonese,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/summer-palace501658,1,32.002325502319835,166.67877865791579
326,Nouri,1.28086,103.84713,Singapore,Singapore,Innovative,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/nouri,1,50.00363359737474,160.01162751159916
327,Liao Fan Hong Kong Soya Sauce Chicken Rice & Noodle,1.2824799999999998,103.8439,Singapore,Singapore,Street food,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/liao-fan-hong-kong-soya-sauce-chicken-rice-noodle,1,2.0001453438949897,10.000726719474947
328,Burnt Ends,1.2805010000000001,103.8418,Singapore,Singapore,Barbecue,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/burnt-ends,1,33.33575573158316,166.67877865791579
329,Rhubarb,1.279368,103.84299999999999,Singapore,Singapore,French contemporary,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/rhubarb,1,34.669185960846484,98.67383696548616
330,Ma Cuisine,1.27826,103.84200000000001,Singapore,Singapore,French,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/ma-cuisine,1,26.66860458526653,50.00363359737474
331,Candlenut,1.2797709,103.8402,Singapore,Singapore,Peranakan,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/candlenut,1,13.334302292633264,85.33953467285289
332,Bhoga,57.70618,11.9624,Göteborg,Sweden,Creative,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/bhoga,1,56.2155047608911,84.32325714133665
333,Koka,57.698406000000006,11.965365,Göteborg,Sweden,Modern cuisine,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/koka,1,51.06241682447608,88.53941999840349
334,28+,57.69809,11.97377,Göteborg,Sweden,Modern cuisine,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/28,1,61.36859269730612,83.85479460166256
335,SK Mat & Människor,57.69688000000001,11.98338,Göteborg,Sweden,Modern cuisine,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/sk-mat-manniskor,1,52.46780444349836,60.90013015763203
336,Thörnströms Kök,57.69436999999999,11.977609,Göteborg,Sweden,Classic cuisine,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/thornstroms-kok,1,63.24244285600249,84.79171968101075
337,Upper House,57.69745,11.990210000000001,Göteborg,Sweden,Creative,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/upper-house,1,131.1695111087459,131.1695111087459
338,Agrikultur,59.34777,18.058629999999997,Stockholm,Sweden,Modern cuisine,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/agrikultur,1,88.53941999840349,88.53941999840349
339,Sushi Sho,59.341286,18.049892,Stockholm,Sweden,Japanese,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/sushi-sho,1,64.17936793535067,64.17936793535067
340,Volt,59.33866999999999,18.079683,Stockholm,Sweden,Creative,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/volt,1,70.26938095111387,89.00788253807758
341,Ekstedt,59.33674,18.075210000000002,Stockholm,Sweden,Meats and grills,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/ekstedt,1,83.38633206198847,117.11563491852313
342,Operakällaren,59.329876,18.071363,Stockholm,Sweden,Classic cuisine,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/operakallaren,1,98.37713333155942,145.22338729896867
343,Mathias Dahlgren-Matbaren,59.32935,18.075429999999997,Stockholm,Sweden,Modern cuisine,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/mathias-dahlgren-matbaren,1,43.567016189690605,119.45794761689359
344,Aloë,59.2842,17.985748,Stockholm,Sweden,Creative,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/aloe,1,149.9080126957096,149.9080126957096
345,PM & Vänner,56.878919999999994,14.803870000000002,Växjö,Sweden,Creative,https://guide.michelin.com/se/en/kronoberg/vaxjo/restaurant/pm-vanner,1,83.85479460166256,140.07029936255367
346,Bloom in the Park,55.59064,12.99794,Malmö,Sweden,Creative,https://guide.michelin.com/se/en/skane/malmo/restaurant/bloom-in-the-park,1,46.37779142773516,65.11629301469885
347,SAV,55.53376,13.00537,Malmö,Sweden,Creative,https://guide.michelin.com/se/en/skane/malmo/restaurant/sav,1,58.557817459261564,83.85479460166256
348,Golden Formosa,25.118216,121.53623,Taipei,Taipei,Taiwanese,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/golden-formosa,1,14.914772515415164,23.863636024664263
349,Danny's Steakhouse,25.082657,121.552765,Taipei,Taipei,Steakhouse,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/danny-s-steakhouse,1,37.28693128853791,101.42045310482311
350,L'Atelier de Joël Robuchon,25.039188,121.56771,Taipei,Taipei,French contemporary,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/l-atelier-de-joel-robuchon550759,1,69.25042551954611,240.8710452853778
351,Kitcho,25.04429,121.55076000000001,Taipei,Taipei,Sushi,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/kitcho,1,104.40340760790615,208.8068152158123
352,Tien Hsiang Lo,25.062696,121.529976,Taipei,Taipei,Hang zhou,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tien-hsiang-lo,1,23.863636024664263,196.87499720348018
353,Ya Ge,25.06625,121.52533000000001,Taipei,Taipei,Cantonese,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/ya-ge,1,35.7954540369964,262.4999962713069
354,Da-Wan,25.043018,121.55018999999999,Taipei,Taipei,Barbecue,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/da-wan,1,59.659090061660656,89.48863509249098
355,Sushi Nomura,25.036179999999998,121.55465,Taipei,Taipei,Sushi,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-nomura,1,59.659090061660656,298.29545030830326
356,Ming Fu,25.06171,121.52399,Taipei,Taipei,Taiwanese,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/ming-fu,1,44.74431754624549,59.659090061660656
357,Sushi Ryu,25.055832000000002,121.52723999999999,Taipei,Taipei,Sushi,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-ryu,1,89.48863509249098,238.63636024664262
358,MUME,25.036266,121.54808999999999,Taipei,Taipei,European contemporary,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/mume,1,50.710226552411555,65.62499906782672
359,Longtail,25.023922,121.54841,Taipei,Taipei,Innovative,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/longtail,1,35.7954540369964,86.50568058940796
360,Mountain and Sea House,25.038045999999998,121.53139499999999,Taipei,Taipei,Taiwanese,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/mountain-and-sea-house,1,29.232954130213724,139.60227074428593
361,Da San Yuan,25.042248,121.512215,Taipei,Taipei,Cantonese,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/da-san-yuan,1,11.931818012332132,89.48863509249098
362,Tainan Tan Tsu Mien Seafood,25.03799,121.4984,Taipei,Taipei,Seafood,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tainan-tan-tsu-mien-seafood,1,35.7954540369964,152.13067965723468
363,Suan Thip,13.926962,100.502144,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suan-thip,1,8.943498286917622,35.77399314767049
364,Chim by Siam Wisdom,13.740706,100.56789,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/chim-by-siam-wisdom,1,32.79282705203128,87.94439982135661
365,R-Haan,13.731805,100.57972,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/r-haan,1,65.94339403553926,77.86805841809608
366,Canvas,13.728886,100.580826,Bangkok,Thailand,Innovative,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/canvas566292,1,71.54798629534098,86.453816773537
367,Bo.lan,13.726389000000001,100.57799,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/bo-lan,1,23.849328765113658,97.78224793696599
368,Sra Bua by Kiin Kiin,13.754137,100.53451,Bangkok,Thailand,Thai contemporary,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/sra-bua-by-kiin-kiin,1,44.717491434588105,71.54798629534098
369,Elements,13.742977999999999,100.54798000000001,Bangkok,Thailand,French contemporary,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/elements,1,50.67982362586652,131.1713082081251
370,Paste,13.744594000000001,100.540565,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/paste,1,41.7363253389489,107.32197944301146
371,Ginza Sushi ichi,13.744069,100.54092,Bangkok,Thailand,Sushi,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/ginza-sushi-ichi,1,53.66098972150573,208.6816266947445
372,Savelberg,13.738216,100.54642,Bangkok,Thailand,French contemporary,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/savelberg,1,47.698657530227315,166.9453013557956
373,Saneh Jaan,13.735739,100.54605,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/saneh-jaan,1,13.415247430376432,74.52915239098017
374,Gaa,13.737805999999999,100.54275,Bangkok,Thailand,Innovative,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/gaa,1,65.58565410406256,83.4726506778978
375,Methavalai Sorndaeng,13.756321,100.502045,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/methavalai-sorndaeng,1,14.905830478196036,29.81166095639207
376,Jay Fai,13.752614000000001,100.50466,Bangkok,Thailand,Street food,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/jay-fai,1,11.924664382556829,29.81166095639207
377,Nahm,13.724357000000001,100.53926,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/nahm,1,38.75515924330969,59.62332191278414
378,J'AIME by Jean-Michel Lorain,13.718885,100.54632600000001,Bangkok,Thailand,French contemporary,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/j-aime-by-jean-michel-lorain,1,29.51354434682815,143.09597259068195
379,Le Du,13.725005,100.52939,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-du,1,59.62332191278414,104.34081334737225
380,Ruean Panya,13.558403,100.28264,Bangkok,Thailand,Thai,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/ruean-panya,1,14.905830478196036,44.717491434588105
381,PRU,8.034298,98.2764,Phuket,Thailand,Innovative,https://guide.michelin.com/th/en/phuket-region/phuket/restaurant/pru,1,89.43498286917621,178.86996573835242
382,Blue Duck Tavern,38.905373,-77.05128,"Washington, D.C.",Washington DC,American,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/blue-duck-tavern,1,43.50245516981365,97.88052413208071
383,Tail Up Goat,38.9235,-77.043274,"Washington, D.C.",Washington DC,Contemporary,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/tail-up-goat,1,22.657528734277943,45.315057468555885
384,Komi,38.910107,-77.03836,"Washington, D.C.",Washington DC,Mediterranean,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/komi,1,135.03887125629652,149.53968964623442
385,Sushi Taro,38.909991999999995,-77.03834,"Washington, D.C.",Washington DC,Japanese,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/sushi-taro,1,67.97258620283382,135.94517240566765
386,Plume,38.906,-77.03671,"Washington, D.C.",Washington DC,European,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/plume,1,67.97258620283382,135.94517240566765
387,Bresca,38.91584,-77.0321,"Washington, D.C.",Washington DC,Contemporary,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/bresca,1,22.657528734277943,67.97258620283382
388,The Dabney,38.906292,-77.024666,"Washington, D.C.",Washington DC,American,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/the-dabney,1,22.657528734277943,54.37806896226706
389,Métier,38.903503,-77.0218,"Washington, D.C.",Washington DC,Contemporary,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/metier,1,67.97258620283382,135.94517240566765
390,Kinship,38.903282,-77.0218,"Washington, D.C.",Washington DC,Contemporary,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/kinship,1,45.315057468555885,67.97258620283382
391,Fiola,38.89416,-77.02032,"Washington, D.C.",Washington DC,Italian,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/fiola,1,45.315057468555885,135.94517240566765
392,Masseria,38.909504,-76.99908,"Washington, D.C.",Washington DC,Italian,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/masseria,1,45.315057468555885,67.97258620283382
393,Rose's Luxury,38.88064,-76.99515,"Washington, D.C.",Washington DC,Contemporary,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/rose-s-luxury,1,39.877250572329174,67.97258620283382
394,Loch Bay,57.514869999999995,-6.57114,Waternish,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/highland/waternish/restaurant/loch-bay,1,39.455925989966595,81.23278880287239
395,Braidwoods,55.69474,-4.7425,Dalry,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/north-ayrshire/dalry/restaurant/braidwoods,1,34.81405234408817,63.82576263082831
396,Eipic,54.595898,-5.932242400000001,Belfast,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/belfast/belfast/restaurant/eipic,1,34.81405234408817,81.23278880287239
397,OX,54.59891,-5.9219800000000005,Belfast,United Kingdom,Modern british,https://guide.michelin.com/gb/en/belfast/belfast/restaurant/ox399109,1,25.530305052331325,69.62810468817634
398,The Peat Inn,56.27861,-2.8845797,Peat Inn,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/fife/peat-inn/restaurant/the-peat-inn,1,29.01171028674014,90.51653609462925
399,Kitchin,55.976967,-3.1728419999999997,Leith,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/city-of-edinburgh/leith/restaurant/kitchin,1,40.616394401436196,92.83747291756845
400,Martin Wishart,55.975519999999996,-3.1701900000000003,Leith,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/city-of-edinburgh/leith/restaurant/martin-wishart,1,40.616394401436196,139.25620937635267
401,Number One,55.952980000000004,-3.18966,Edinburgh,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/city-of-edinburgh/edinburgh/restaurant/number-one,1,104.4421570322645,121.84918320430859
402,21212,55.95674,-3.18018,Edinburgh,United Kingdom,Creative,https://guide.michelin.com/gb/en/city-of-edinburgh/edinburgh/restaurant/21212,1,37.13498916702738,81.23278880287239
403,The Cellar,56.222126,-2.6963209999999997,Anstruther,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/fife/anstruther/restaurant/the-cellar,1,46.418736458784224,81.23278880287239
404,Forest Side,54.46396,-3.0157998,Grasmere,United Kingdom,Modern british,https://guide.michelin.com/gb/en/cumbria/grasmere/restaurant/forest-side,1,46.418736458784224,121.84918320430859
405,HRiSHi,54.35013000000001,-2.91172,Bowness-on-Windermere,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/cumbria/bowness-on-windermere/restaurant/hrishi,1,81.23278880287239,104.4421570322645
406,Rogan & Co,54.20074,-2.95464,Cartmel,United Kingdom,Creative british,https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/rogan-co,1,33.65358393261857,52.22107851613225
407,House of Tides,54.967580000000005,-1.61127,Newcastle upon Tyne,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/tyne-and-wear/newcastle-upon-tyne/restaurant/house-of-tides,1,63.82576263082831,110.24449908961253
408,Sosban & The Old Butchers,53.225925,-4.163006,Menai Bridge/Porthaethwy,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/isle-of-anglesey/menai-bridge-porthaethwy/restaurant/sosban-the-old-butchers,1,58.02342057348028,109.08403067814294
409,Northcote,53.80933,-2.4476,Langho,United Kingdom,Modern british,https://guide.michelin.com/gb/en/lancashire/langho/restaurant/northcote,1,41.776862812905804,104.4421570322645
410,Yorke Arms,54.13435,-1.8183095,Pateley Bridge,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/north-yorkshire/pateley-bridge/restaurant/yorke-arms,1,46.418736458784224,121.84918320430859
411,Fraiche,53.38183000000001,-3.04307,Birkenhead,United Kingdom,Creative,https://guide.michelin.com/gb/en/merseyside/birkenhead/restaurant/fraiche,1,55.70248375054107,110.24449908961253
412,White Swan,53.83916,-2.25097,Fence,United Kingdom,Modern british,https://guide.michelin.com/gb/en/lancashire/fence/restaurant/white-swan,1,40.616394401436196,69.62810468817634
